"","pl_names","pl_effects","pl_pval","sample","support_indices","support_category"
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS367","(Trusted Seeds, High Slope, SMS (All))",3.6623415852519,0.00769927816161456,67,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS367","(Info Hubs, Slopes (All), SMS (All))",4.374840229075,0.00046492399078173,67,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS367","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.450354791449622,0.605546218074357,67,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS368","(No Seeds, High Slopes, SMS (All))",2.5631922947841,0.144952624269947,68,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS368","(Trusted Seeds, High Slope, SMS (All))",2.03516092443018,0.191849003203051,68,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS368","(Info Hubs, Slopes (All), SMS (All))",2.85033071730726,0.00976186672067451,68,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS368","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.206028033139283,0.8123225949938,68,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS369","(No Seeds, High Slopes, SMS (All))",1.26657055107529,0.473982840112464,69,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS369","(Trusted Seeds, High Slope, SMS (All))",2.80832345789148,0.0271939698465506,69,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS369","(Info Hubs, Slopes (All), SMS (All))",4.38387532282554,0.00175156289259825,69,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS369","(Trusted Info Hubs, Slopes (All), SMS (All))",-1.0759508447834,0.126281778473201,69,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS370","(No Seeds, High Slopes, SMS (All))",1.63083227770607,0.315822403672844,70,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS370","(Trusted Seeds, High Slope, SMS (All))",2.92396861024313,0.0445328332179711,70,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS370","(Info Hubs, Slopes (All), SMS (All))",4.62181770338789,0.00312815922141657,70,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS370","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.865201220814507,0.230019060969293,70,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS371","(No Seeds, High Slopes, SMS (All))",3.13347452541596,0.10352375695258,71,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS371","(Trusted Seeds, High Slope, SMS (All))",3.39555002218822,0.00673071331503898,71,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS371","(Info Hubs, Slopes (All), SMS (All))",3.59045135441567,0.00231846019972335,71,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS371","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.0957181056055721,0.9023950208595,71,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS372","(No Seeds, High Slopes, SMS (All))",2.02926905155015,0.231497808649301,72,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS372","(Trusted Seeds, High Slope, SMS (All))",2.77819956981768,0.0390269802884198,72,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS372","(Info Hubs, Slopes (All), SMS (All))",3.99364882362075,0.00345997123788437,72,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS372","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.512898909092729,0.556394929952386,72,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS373","(No Seeds, High Slopes, SMS (All))",2.06547107311894,0.204302579437344,73,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS373","(Trusted Seeds, High Slope, SMS (All))",2.89298989324689,0.0269710589454667,73,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS373","(Info Hubs, Slopes (All), SMS (All))",3.99798492178899,0.0033281114594837,73,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS373","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.531972723777379,0.510564993473061,73,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS374","(No Seeds, High Slopes, SMS (All))",3.24804187243597,0.0871269302708626,74,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS374","(Trusted Seeds, High Slope, SMS (All))",3.23153530675523,0.0155766962623678,74,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS374","(Info Hubs, Slopes (All), SMS (All))",3.71139353877238,0.00903602213786282,74,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS374","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.639418762711585,0.401207589117966,74,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS375","(No Seeds, High Slopes, SMS (All))",3.3451088071559,0.173772998552048,75,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS375","(Trusted Seeds, High Slope, SMS (All))",3.31102145671678,0.0185329151743722,75,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS375","(Info Hubs, Slopes (All), SMS (All))",4.54611966603171,0.00087901333786373,75,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS375","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.412011803984079,0.579457119194568,75,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS376","(No Seeds, High Slopes, SMS (All))",1.98746301984938,0.166732691572765,76,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS376","(Trusted Seeds, High Slope, SMS (All))",3.61710647611614,0.00255162576270042,76,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS376","(Info Hubs, Slopes (All), SMS (All))",3.36998106434838,0.0147681062361514,76,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS376","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.0885089912883348,0.918793542546641,76,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS377","(No Seeds, High Slopes, SMS (All))",2.89548372411522,0.0897625376359464,77,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS377","(Trusted Seeds, High Slope, SMS (All))",0.971106094143696,0.427218339832983,77,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS377","(Info Hubs, Slopes (All), SMS (All))",3.0871215939077,0.0143927180701961,77,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS377","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.583106469463271,0.568290566979387,77,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS378","(No Seeds, High Slopes, SMS (All))",4.07375312288324,0.144973030029057,78,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS378","(Trusted Seeds, High Slope, SMS (All))",3.94273615288877,0.00387399342183592,78,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS378","(Info Hubs, Slopes (All), SMS (All))",3.26062335739245,0.00481083411991952,78,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS378","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.636698467943474,0.436368657872515,78,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS379","(No Seeds, High Slopes, SMS (All))",2.40013955031639,0.152528280579234,79,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS379","(Trusted Seeds, High Slope, SMS (All))",3.86363141067615,0.00780351989804066,79,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS379","(Info Hubs, Slopes (All), SMS (All))",4.3717055934605,0.000617210570443121,79,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS379","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.767019034144023,0.316570266385019,79,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS380","(No Seeds, High Slopes, SMS (All))",3.3192508985429,0.139027061298693,80,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS380","(Trusted Seeds, High Slope, SMS (All))",2.9427094371476,0.0320906504897209,80,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS380","(Info Hubs, Slopes (All), SMS (All))",4.07593730696417,0.00223697238158274,80,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS380","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.498979852534216,0.524327867138599,80,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS381","(No Seeds, High Slopes, SMS (All))",2.15850897726576,0.0852282336756193,81,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS381","(Trusted Seeds, High Slope, SMS (All))",3.10082600322466,0.0391892925816264,81,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS381","(Info Hubs, Slopes (All), SMS (All))",4.35566779130079,2.13698078674155e-05,81,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS381","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.425481334821383,0.598734175602833,81,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS382","(No Seeds, High Slopes, SMS (All))",2.19480513884328,0.20980192173315,82,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS382","(Trusted Seeds, High Slope, SMS (All))",4.5807194859813,0.00466909129535229,82,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS382","(Info Hubs, Slopes (All), SMS (All))",4.8313402271072,0.00131260778413262,82,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS382","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.685347582502662,0.456804533830241,82,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS383","(No Seeds, High Slopes, SMS (All))",3.2242169978511,0.105406686974733,83,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS383","(Trusted Seeds, High Slope, SMS (All))",3.08125546673213,0.0253778989880435,83,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS383","(Info Hubs, Slopes (All), SMS (All))",3.11706461299648,0.00620647412458043,83,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS383","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.818863849268292,0.344968584950357,83,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS384","(No Seeds, High Slopes, SMS (All))",2.42491252489297,0.18908133893654,84,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS384","(Trusted Seeds, High Slope, SMS (All))",2.81816862221807,0.0222457001547654,84,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS384","(Info Hubs, Slopes (All), SMS (All))",4.0191520258382,0.00252777038808235,84,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS384","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.175086897767639,0.863396544222975,84,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS385","(No Seeds, High Slopes, SMS (All))",2.50490002040537,0.0951783643188943,85,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS385","(Trusted Seeds, High Slope, SMS (All))",4.17497374635262,0.0213410933793146,85,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS385","(Info Hubs, Slopes (All), SMS (All))",3.56535925152141,0.00132396141881489,85,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS385","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.789098829934218,0.238096835113813,85,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS386","(No Seeds, High Slopes, SMS (All))",2.65033420371766,0.100186359448089,86,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS386","(Trusted Seeds, High Slope, SMS (All))",3.74416130146294,0.00501290862998222,86,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS386","(Info Hubs, Slopes (All), SMS (All))",3.10569299586994,0.00548686999372198,86,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS386","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.432580868434333,0.572183159806214,86,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS387","(No Seeds, High Slopes, SMS (All))",4.38503295330354,0.112907375470598,87,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS387","(Trusted Seeds, High Slope, SMS (All))",4.28137147999322,0.000302262630823434,87,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS387","(Info Hubs, Slopes (All), SMS (All))",3.8529094356828,0.000594313792914654,87,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS387","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.172380883074242,0.861208462806355,87,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS388","(No Seeds, High Slopes, SMS (All))",3.13137107141827,0.0825515559137723,88,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS388","(Trusted Seeds, High Slope, SMS (All))",3.67166390727252,0.0226398515759925,88,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS388","(Info Hubs, Slopes (All), SMS (All))",4.03731900400872,0.000683839671234163,88,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS388","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.468224908321248,0.504260120181628,88,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS389","(No Seeds, High Slopes, SMS (All))",2.58535855598917,0.120295121043962,89,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS389","(Trusted Seeds, High Slope, SMS (All))",2.85783361832888,0.0516104338319251,89,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS389","(Info Hubs, Slopes (All), SMS (All))",4.86965694181409,0.000476435863459637,89,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS389","(Trusted Info Hubs, Slopes (All), SMS (All))",-1.21884849699767,0.111533825932939,89,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS390","(No Seeds, High Slopes, SMS (All))",3.86868265214944,0.0818216110126196,90,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS390","(Trusted Seeds, High Slope, SMS (All))",3.98437028925565,0.00689056530136712,90,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS390","(Info Hubs, Slopes (All), SMS (All))",3.85568397113247,7.46681826290708e-05,90,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS390","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.318674189777996,0.667515281795919,90,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS391","(No Seeds, High Slopes, SMS (All))",2.08393418860649,0.144930128642283,91,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS391","(Trusted Seeds, High Slope, SMS (All))",2.58666387757514,0.128545752480142,91,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS391","(Info Hubs, Slopes (All), SMS (All))",3.5552512045586,0.00364836073427371,91,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS391","(Trusted Info Hubs, Slopes (All), SMS (All))",-1.01056017860397,0.139766545553516,91,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS392","(No Seeds, High Slopes, SMS (All))",2.88967132810646,0.152048760642283,92,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS392","(Trusted Seeds, High Slope, SMS (All))",3.43773832531578,0.00956603981308059,92,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS392","(Info Hubs, Slopes (All), SMS (All))",3.64867450581093,0.00808197813459328,92,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS392","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.61356516063207,0.420849329082571,92,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS393","(No Seeds, High Slopes, SMS (All))",1.89299899654417,0.247743801467963,93,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS393","(Trusted Seeds, High Slope, SMS (All))",2.31814840510618,0.079839916853077,93,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS393","(Info Hubs, Slopes (All), SMS (All))",3.20158088448054,0.00380533595090353,93,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS393","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.509291248002593,0.573959710098,93,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS394","(No Seeds, High Slopes, SMS (All))",3.15028818842971,0.0702377687951621,94,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS394","(Trusted Seeds, High Slope, SMS (All))",4.07577763383177,0.00628497246739889,94,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS394","(Info Hubs, Slopes (All), SMS (All))",4.3814704999313,0.00368464292420806,94,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS394","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.395346038934112,0.682848828558942,94,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS395","(No Seeds, High Slopes, SMS (All))",2.16887330945177,0.153535851656388,95,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS395","(Trusted Seeds, High Slope, SMS (All))",2.60221266275601,0.040700726139428,95,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS395","(Info Hubs, Slopes (All), SMS (All))",3.01535991686267,0.00417470153283678,95,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS395","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.197481952478751,0.800074833917164,95,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS396","(No Seeds, High Slopes, SMS (All))",2.16717017816488,0.194983184802181,96,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS396","(Trusted Seeds, High Slope, SMS (All))",2.8036636398836,0.0300091094095454,96,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS396","(Info Hubs, Slopes (All), SMS (All))",3.66231310087604,0.00491845346677763,96,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS396","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.57881034387894,0.478037105647442,96,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS397","(No Seeds, High Slopes, SMS (All))",1.37739553697039,0.272140067173116,97,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS397","(Trusted Seeds, High Slope, SMS (All))",2.42329042372718,0.0400882259503874,97,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS397","(Info Hubs, Slopes (All), SMS (All))",4.88322131989305,0.000308721421927364,97,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS397","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.468177167359031,0.544438933695568,97,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS398","(No Seeds, High Slopes, SMS (All))",2.40025868913079,0.187359672054965,98,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS398","(Trusted Seeds, High Slope, SMS (All))",2.73762155434865,0.0497032256894317,98,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS398","(Info Hubs, Slopes (All), SMS (All))",4.76660654118186,0.000566539252426257,98,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS398","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.035011847986393,0.968899692382746,98,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS399","(No Seeds, High Slopes, SMS (All))",3.00309055800591,0.12931437971419,99,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS399","(Trusted Seeds, High Slope, SMS (All))",2.35956165310466,0.0750785953139858,99,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS399","(Info Hubs, Slopes (All), SMS (All))",3.68949674701089,0.00235124761900039,99,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS399","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.229430283172359,0.747368682492943,99,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3100","(No Seeds, High Slopes, SMS (All))",3.41047232274091,0.0652648545894448,100,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3100","(Trusted Seeds, High Slope, SMS (All))",2.53248009340947,0.111661874641291,100,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3100","(Info Hubs, Slopes (All), SMS (All))",3.05592944493948,0.0193288837413979,100,"1 16 49 64",1
